t_s,kind,id,pos_deg,vel_deg_s,tau_nm,kp,kd,temp_c
86.2935,state,3,31.9597,-4.757,-0.0147,,,31.0
86.2943,state,4,45.6489,-2.518,-0.0879,,,30.0
86.3029,cmd,3,31.9597,,,79.37,2.98,
86.3029,cmd,4,45.6269,,,79.37,2.98,
86.3034,state,3,31.9597,-5.317,-0.1026,,,31.0
86.3036,state,4,45.6489,-0.839,-0.0879,,,30.0
86.3129,cmd,3,31.9597,,,79.37,2.98,
86.3129,cmd,4,45.6269,,,79.37,2.98,
86.3134,state,3,31.9597,-0.280,-0.0440,,,31.0
86.3142,state,4,45.6489,-0.280,-0.0293,,,30.0
86.3230,cmd,3,31.9597,,,79.37,2.98,
86.3230,cmd,4,45.6269,,,79.37,2.98,
86.3235,state,3,31.9597,-11.473,-0.0440,,,31.0
86.3237,state,4,45.6489,5.317,-0.0879,,,30.0
86.3330,cmd,3,31.9597,,,79.37,2.98,
86.3330,cmd,4,45.6269,,,79.37,2.98,
86.3334,state,3,31.9597,6.996,-0.0147,,,31.0
86.3337,state,4,45.6489,-3.078,-0.2051,,,30.0
86.3431,cmd,3,31.9597,,,79.37,2.98,
86.3431,cmd,4,45.6269,,,79.37,2.98,
86.3435,state,3,31.9597,1.959,-0.0733,,,31.0
86.3438,state,4,45.6489,-1.959,-0.1465,,,30.0
86.3530,cmd,3,31.9597,,,79.37,2.98,
86.3530,cmd,4,45.6269,,,79.37,2.98,
86.3535,state,3,31.9597,-5.317,-0.1026,,,31.0
86.3537,state,4,45.6489,-2.518,-0.0879,,,30.0
86.3629,cmd,3,31.9597,,,79.37,2.98,
86.3629,cmd,4,45.6269,,,79.37,2.98,
86.3634,state,3,31.9597,0.839,-0.1026,,,31.0
86.3636,state,4,45.6489,-2.518,-0.1465,,,30.0
86.3731,cmd,3,31.9597,,,79.37,2.98,
86.3731,cmd,4,45.6269,,,79.37,2.98,
86.3735,state,3,31.9597,-6.436,-0.0733,,,31.0
86.3743,state,4,45.6489,-0.280,-0.0879,,,30.0
86.3832,cmd,3,31.9597,,,79.37,2.98,
86.3832,cmd,4,45.6269,,,79.37,2.98,
86.3837,state,3,31.9597,0.280,-0.0733,,,31.0
86.3839,state,4,45.6489,-0.280,-0.1465,,,30.0
86.3932,cmd,3,31.9597,,,79.37,2.98,
86.3932,cmd,4,45.6269,,,79.37,2.98,
86.3936,state,3,31.9597,0.839,-0.1319,,,31.0
86.3944,state,4,45.6489,5.317,-0.0879,,,30.0
86.4032,cmd,3,31.9597,,,79.37,2.98,
86.4033,cmd,4,45.6269,,,79.37,2.98,
86.4037,state,3,31.9597,0.280,-0.0733,,,31.0
86.4040,state,4,45.6489,0.280,-0.0879,,,30.0
86.4132,cmd,3,31.9597,,,79.37,2.98,
86.4132,cmd,4,45.6269,,,79.37,2.98,
86.4137,state,3,31.9597,8.115,-0.1026,,,31.0
86.4147,state,4,45.6489,-3.638,-0.1465,,,30.0
86.4231,cmd,3,31.9597,,,79.37,2.98,
86.4231,cmd,4,45.6269,,,79.37,2.98,
86.4236,state,3,31.9597,3.078,-0.0733,,,31.0
86.4245,state,4,45.6489,-0.839,-0.0879,,,30.0
86.4331,cmd,3,31.9597,,,79.37,2.98,
86.4331,cmd,4,45.6269,,,79.37,2.98,
86.4335,state,3,31.9597,-1.399,-0.0733,,,31.0
86.4338,state,4,45.6489,-0.280,-0.0879,,,30.0
86.4431,cmd,3,31.9597,,,79.37,2.98,
86.4431,cmd,4,45.6269,,,79.37,2.98,
86.4436,state,3,31.9597,5.317,-0.0147,,,31.0
86.4438,state,4,45.6489,4.197,-0.0879,,,30.0
86.4530,cmd,3,31.9597,,,79.37,2.98,
86.4530,cmd,4,45.6269,,,79.37,2.98,
86.4535,state,3,31.9597,-4.757,-0.1026,,,31.0
86.4543,state,4,45.6489,-0.280,-0.0293,,,30.0
86.4631,cmd,3,31.9597,,,79.37,2.98,
86.4631,cmd,4,45.6269,,,79.37,2.98,
86.4636,state,3,31.9597,-3.078,-0.0440,,,31.0
86.4644,state,4,45.6489,-0.280,-0.0293,,,30.0
86.4730,cmd,3,31.9597,,,79.37,2.98,
86.4730,cmd,4,45.6269,,,79.37,2.98,
86.4735,state,3,31.9597,-0.839,-0.0147,,,31.0
86.4737,state,4,45.6489,0.839,-0.0293,,,30.0
86.4829,cmd,3,31.9597,,,79.37,2.98,
86.4830,cmd,4,45.6269,,,79.37,2.98,
86.4834,state,3,31.9597,0.280,-0.0440,,,31.0
86.4836,state,4,45.6489,-3.078,-0.0879,,,30.0
86.4931,cmd,3,31.9597,,,79.37,2.98,
86.4931,cmd,4,45.6269,,,79.37,2.98,
86.4935,state,3,31.9597,6.996,-0.0733,,,31.0
86.4944,state,4,45.6489,-1.959,-0.1465,,,30.0
86.5029,cmd,3,31.9597,,,79.37,2.98,
86.5029,cmd,4,45.6269,,,79.37,2.98,
86.5034,state,3,31.9597,-3.078,-0.0147,,,31.0
86.5036,state,4,45.6489,3.078,-0.1465,,,30.0
86.5131,cmd,3,31.9597,,,79.37,2.98,
86.5131,cmd,4,45.6269,,,79.37,2.98,
86.5136,state,3,31.9597,-1.959,-0.0440,,,31.0
86.5145,state,4,45.6489,-1.959,-0.0879,,,30.0
86.5230,cmd,3,31.9597,,,79.37,2.98,
86.5231,cmd,4,45.6269,,,79.37,2.98,
86.5235,state,3,31.9597,1.959,-0.0147,,,31.0
86.5237,state,4,45.6489,-4.757,-0.0879,,,30.0
86.5332,cmd,3,31.9597,,,79.37,2.98,
86.5332,cmd,4,45.6269,,,79.37,2.98,
86.5338,state,3,31.9597,-0.280,-0.0440,,,31.0
86.5338,state,4,45.6489,0.839,-0.0879,,,30.0
86.5429,cmd,3,31.9597,,,79.37,2.98,
86.5430,cmd,4,45.6269,,,79.37,2.98,
86.5434,state,3,31.9597,9.794,-0.0440,,,31.0
86.5437,state,4,45.6489,-0.839,-0.1465,,,30.0
86.5530,cmd,3,31.9597,,,79.37,2.98,
86.5530,cmd,4,45.6269,,,79.37,2.98,
86.5534,state,3,31.9597,-4.197,-0.0147,,,31.0
86.5536,state,4,45.6489,4.757,-0.0879,,,30.0
86.5631,cmd,3,31.9597,,,79.37,2.98,
86.5631,cmd,4,45.6269,,,79.37,2.98,
86.5635,state,3,31.9597,-0.839,-0.0733,,,31.0
86.5637,state,4,45.6489,-1.959,-0.0879,,,30.0
86.5731,cmd,3,31.9597,,,79.37,2.98,
86.5731,cmd,4,45.6269,,,79.37,2.98,
86.5735,state,3,31.9597,-0.280,-0.0440,,,31.0
86.5737,state,4,45.6489,-0.839,-0.0879,,,30.0
86.5832,cmd,3,31.9597,,,79.37,2.98,
86.5832,cmd,4,45.6269,,,79.37,2.98,
86.5836,state,3,31.9597,-2.518,-0.0733,,,31.0
86.5838,state,4,45.6489,-6.436,-0.1465,,,30.0
86.5931,cmd,3,31.9597,,,79.37,2.98,
86.5932,cmd,4,45.6269,,,79.37,2.98,
86.5938,state,3,31.9597,0.839,-0.0440,,,31.0
86.5939,state,4,45.6489,-0.839,-0.1465,,,30.0
86.6032,cmd,3,31.9597,,,79.37,2.98,
86.6032,cmd,4,45.6269,,,79.37,2.98,
86.6036,state,3,31.9597,-3.078,-0.0733,,,31.0
86.6039,state,4,45.6489,5.876,-0.0879,,,30.0
86.6129,cmd,3,31.9597,,,79.37,2.98,
86.6130,cmd,4,45.6269,,,79.37,2.98,
86.6135,state,3,31.9597,-7.555,-0.0147,,,31.0
86.6137,state,4,45.6489,1.399,-0.1465,,,30.0
86.6229,cmd,3,31.9597,,,79.37,2.98,
86.6229,cmd,4,45.6269,,,79.37,2.98,
86.6235,state,3,31.9597,0.839,-0.0440,,,31.0
86.6236,state,4,45.6489,0.839,-0.0879,,,30.0
86.6329,cmd,3,31.9597,,,79.37,2.98,
86.6329,cmd,4,45.6269,,,79.37,2.98,
86.6335,state,3,31.9597,-2.518,-0.0733,,,31.0
86.6336,state,4,45.6489,0.280,-0.1465,,,30.0
86.6429,cmd,3,31.9597,,,79.37,2.98,
86.6429,cmd,4,45.6269,,,79.37,2.98,
86.6435,state,3,31.9597,7.555,-0.1026,,,31.0
86.6436,state,4,45.6489,2.518,-0.0879,,,30.0
86.6530,cmd,3,31.9597,,,79.37,2.98,
86.6530,cmd,4,45.6269,,,79.37,2.98,
86.6536,state,3,31.9597,-4.197,-0.1026,,,31.0
86.6537,state,4,45.6489,0.280,-0.1465,,,30.0
86.6631,cmd,3,31.9597,,,79.37,2.98,
86.6631,cmd,4,45.6269,,,79.37,2.98,
86.6635,state,3,31.9597,1.959,-0.1026,,,31.0
86.6637,state,4,45.6489,-3.078,-0.1465,,,30.0
86.6731,cmd,3,31.9597,,,79.37,2.98,
86.6731,cmd,4,45.6269,,,79.37,2.98,
86.6737,state,3,31.9597,-1.959,-0.0733,,,31.0
86.6738,state,4,45.6489,1.399,-0.0879,,,30.0
86.6830,cmd,3,31.9597,,,79.37,2.98,
86.6830,cmd,4,45.6269,,,79.37,2.98,
86.6835,state,3,31.9597,-6.996,-0.1026,,,31.0
86.6837,state,4,45.6489,1.959,-0.0879,,,30.0
86.6929,cmd,3,31.9597,,,79.37,2.98,
86.6929,cmd,4,45.6269,,,79.37,2.98,
86.6935,state,3,31.9597,3.078,-0.0440,,,31.0
86.6937,state,4,45.6489,-3.078,-0.0879,,,30.0
86.7032,cmd,3,31.9597,,,79.37,2.98,
86.7032,cmd,4,45.6269,,,79.37,2.98,
86.7037,state,3,31.9597,0.839,-0.1026,,,31.0
86.7043,state,4,45.6489,-0.839,-0.0879,,,30.0
86.7130,cmd,3,31.9597,,,79.37,2.98,
86.7131,cmd,4,45.6269,,,79.37,2.98,
86.7136,state,3,31.9597,1.959,-0.0440,,,31.0
86.7137,state,4,45.6489,1.399,-0.1465,,,30.0
86.7230,cmd,3,31.9597,,,79.37,2.98,
86.7231,cmd,4,45.6269,,,79.37,2.98,
86.7236,state,3,31.9597,2.518,-0.0440,,,31.0
86.7237,state,4,45.6489,-5.317,-0.0879,,,30.0
86.7330,cmd,3,31.9597,,,79.37,2.98,
86.7331,cmd,4,45.6269,,,79.37,2.98,
86.7336,state,3,31.9597,-8.115,-0.0733,,,31.0
86.7337,state,4,45.6489,-1.959,-0.0879,,,30.0
86.7430,cmd,3,31.9597,,,79.37,2.98,
86.7430,cmd,4,45.6269,,,79.37,2.98,
86.7436,state,3,31.9597,-3.078,-0.1319,,,31.0
86.7436,state,4,45.6489,3.078,-0.0879,,,30.0
86.7529,cmd,3,31.9597,,,79.37,2.98,
86.7529,cmd,4,45.6269,,,79.37,2.98,
86.7534,state,3,31.9597,-4.197,-0.0733,,,31.0
86.7541,state,4,45.6489,6.436,-0.0879,,,30.0
86.7631,cmd,3,31.9597,,,79.37,2.98,
86.7631,cmd,4,45.6269,,,79.37,2.98,
86.7636,state,3,31.9597,6.996,-0.0733,,,31.0
86.7637,state,4,45.6489,-3.638,-0.1465,,,30.0
86.7729,cmd,3,31.9597,,,79.37,2.98,
86.7730,cmd,4,45.6269,,,79.37,2.98,
86.7735,state,3,31.9597,-1.959,-0.1026,,,31.0
86.7740,state,4,45.6489,-0.839,-0.1465,,,30.0
86.7830,cmd,3,31.9597,,,79.37,2.98,
86.7830,cmd,4,45.6269,,,79.37,2.98,
86.7835,state,3,31.9597,2.518,-0.0733,,,31.0
86.7840,state,4,45.6269,-1.959,-0.1465,,,30.0
86.7931,cmd,3,31.9597,,,79.37,2.98,
86.7931,cmd,4,45.6269,,,79.37,2.98,
86.7936,state,3,31.9597,2.518,-0.0733,,,31.0
86.7938,state,4,45.6489,-2.518,-0.0879,,,30.0
86.8031,cmd,3,31.9597,,,79.37,2.98,
86.8031,cmd,4,45.6269,,,79.37,2.98,
86.8036,state,3,31.9597,1.399,-0.0440,,,31.0
86.8041,state,4,45.6489,-3.638,-0.1465,,,30.0
86.8129,cmd,3,31.9597,,,79.37,2.98,
86.8129,cmd,4,45.6269,,,79.37,2.98,
86.8135,state,3,31.9597,3.078,-0.0733,,,31.0
86.8141,state,4,45.6489,-3.078,-0.0879,,,30.0
86.8231,cmd,3,31.9597,,,79.37,2.98,
86.8231,cmd,4,45.6269,,,79.37,2.98,
86.8236,state,3,31.9597,-4.197,-0.0733,,,31.0
86.8242,state,4,45.6489,-4.757,-0.0879,,,30.0
86.8329,cmd,3,31.9597,,,79.37,2.98,
86.8330,cmd,4,45.6269,,,79.37,2.98,
86.8335,state,3,31.9597,-1.959,-0.0440,,,31.0
86.8340,state,4,45.6489,0.280,-0.0879,,,30.0
86.8432,cmd,3,31.9597,,,79.37,2.98,
86.8432,cmd,4,45.6269,,,79.37,2.98,
86.8436,state,3,31.9597,-5.317,-0.0733,,,31.0
86.8446,state,4,45.6489,-3.078,-0.0879,,,30.0
86.8531,cmd,3,31.9597,,,79.37,2.98,
86.8531,cmd,4,45.6269,,,79.37,2.98,
86.8537,state,3,31.9597,-9.794,-0.1612,,,31.0
86.8545,state,4,45.6489,-0.280,-0.1465,,,30.0
86.8632,cmd,3,31.9597,,,79.37,2.98,
86.8633,cmd,4,45.6269,,,79.37,2.98,
86.8638,state,3,31.9597,5.876,-0.1026,,,31.0
86.8647,state,4,45.6489,-3.638,-0.1465,,,30.0
86.8730,cmd,3,31.9597,,,79.37,2.98,
86.8730,cmd,4,45.6269,,,79.37,2.98,
86.8736,state,3,31.9597,9.234,-0.0733,,,31.0
86.8737,state,4,45.6489,-0.280,-0.0879,,,30.0
86.8830,cmd,3,31.9597,,,79.37,2.98,
86.8830,cmd,4,45.6269,,,79.37,2.98,
86.8834,state,3,31.9597,4.197,-0.0440,,,31.0
86.8837,state,4,45.6489,-0.839,-0.0879,,,30.0
86.8930,cmd,3,31.9597,,,79.37,2.98,
86.8930,cmd,4,45.6269,,,79.37,2.98,
86.8934,state,3,31.9597,-3.638,-0.0733,,,31.0
86.8937,state,4,45.6489,5.876,-0.1465,,,30.0
86.9029,cmd,3,31.9597,,,79.37,2.98,
86.9029,cmd,4,45.6269,,,79.37,2.98,
86.9036,state,3,31.9597,-1.959,-0.0733,,,31.0
86.9036,state,4,45.6489,0.839,-0.0879,,,30.0
86.9131,cmd,3,31.9597,,,79.37,2.98,
86.9131,cmd,4,45.6269,,,79.37,2.98,
86.9138,state,3,31.9597,3.638,-0.0440,,,31.0
86.9139,state,4,45.6489,-4.197,-0.1465,,,30.0
86.9230,cmd,3,31.9597,,,79.37,2.98,
86.9231,cmd,4,45.6269,,,79.37,2.98,
86.9236,state,3,31.9597,-6.996,-0.1026,,,31.0
86.9237,state,4,45.6489,-2.518,-0.0879,,,30.0
86.9329,cmd,3,31.9597,,,79.37,2.98,
86.9329,cmd,4,45.6269,,,79.37,2.98,
86.9335,state,3,31.9597,-4.197,-0.1026,,,31.0
86.9336,state,4,45.6489,0.280,-0.1465,,,30.0
86.9430,cmd,3,31.9597,,,79.37,2.98,
86.9430,cmd,4,45.6269,,,79.37,2.98,
86.9436,state,3,31.9597,7.555,-0.1026,,,31.0
86.9437,state,4,45.6489,0.839,-0.0293,,,30.0
86.9530,cmd,3,31.9597,,,79.37,2.98,
86.9531,cmd,4,45.6269,,,79.37,2.98,
86.9535,state,3,31.9597,1.399,-0.0440,,,31.0
86.9537,state,4,45.6489,5.317,-0.0879,,,30.0
86.9632,cmd,3,31.9597,,,79.37,2.98,
86.9632,cmd,4,45.6269,,,79.37,2.98,
86.9638,state,3,31.9597,3.638,-0.0733,,,31.0
86.9639,state,4,45.6489,0.839,-0.1465,,,30.0
86.9733,cmd,3,31.9597,,,79.37,2.98,
86.9733,cmd,4,45.6269,,,79.37,2.98,
86.9739,state,3,31.9597,5.317,-0.1026,,,31.0
86.9740,state,4,45.6489,-0.839,-0.0879,,,30.0
86.9834,cmd,3,31.9597,,,79.37,2.98,
86.9834,cmd,4,45.6269,,,79.37,2.98,
86.9838,state,3,31.9597,3.078,0.0147,,,31.0
86.9840,state,4,45.6489,3.638,-0.0879,,,30.0
86.9930,cmd,3,31.9597,,,79.37,2.98,
86.9931,cmd,4,45.6269,,,79.37,2.98,
86.9936,state,3,31.9597,3.638,-0.0440,,,31.0
86.9937,state,4,45.6489,-3.638,-0.1465,,,30.0
87.0029,cmd,3,31.9597,,,79.37,2.98,
87.0029,cmd,4,45.6269,,,79.37,2.98,
87.0035,state,3,31.9597,-4.197,-0.0733,,,31.0
87.0035,state,4,45.6489,-3.638,-0.0879,,,30.0
87.0129,cmd,3,31.9597,,,79.37,2.98,
87.0129,cmd,4,45.6269,,,79.37,2.98,
87.0135,state,3,31.9597,4.197,-0.0733,,,31.0
87.0136,state,4,45.6489,-7.555,-0.0879,,,30.0
87.0229,cmd,3,31.9597,,,79.37,2.98,
87.0229,cmd,4,45.6269,,,79.37,2.98,
87.0235,state,3,31.9597,2.518,-0.1026,,,31.0
87.0236,state,4,45.6269,-3.638,-0.1465,,,30.0
87.0329,cmd,3,31.9597,,,79.37,2.98,
87.0329,cmd,4,45.6269,,,79.37,2.98,
87.0335,state,3,31.9597,1.399,-0.0440,,,31.0
87.0335,state,4,45.6489,3.638,-0.1465,,,30.0
87.0431,cmd,3,31.9597,,,79.37,2.98,
87.0431,cmd,4,45.6269,,,79.37,2.98,
87.0437,state,3,31.9597,5.317,-0.0733,,,31.0
87.0438,state,4,45.6489,-2.518,-0.1465,,,30.0
87.0531,cmd,3,31.9597,,,79.37,2.98,
87.0531,cmd,4,45.6269,,,79.37,2.98,
87.0536,state,3,31.9597,-3.638,-0.0733,,,31.0
87.0538,state,4,45.6489,-2.518,-0.1465,,,30.0
87.0631,cmd,3,31.9597,,,79.37,2.98,
87.0632,cmd,4,45.6269,,,79.37,2.98,
87.0638,state,3,31.9597,0.280,-0.0440,,,31.0
87.0638,state,4,45.6489,-1.399,-0.0293,,,30.0
87.0733,cmd,3,31.9597,,,79.37,2.98,
87.0733,cmd,4,45.6269,,,79.37,2.98,
87.0740,state,3,31.9597,4.757,-0.0733,,,31.0
87.0741,state,4,45.6489,-3.078,-0.0879,,,30.0
87.0833,cmd,3,31.9597,,,79.37,2.98,
87.0833,cmd,4,45.6269,,,79.37,2.98,
87.0838,state,3,31.9597,6.996,-0.0733,,,31.0
87.0841,state,4,45.6489,5.876,-0.1465,,,30.0
87.0930,cmd,3,31.9597,,,79.37,2.98,
87.0930,cmd,4,45.6269,,,79.37,2.98,
87.0936,state,3,31.9597,0.839,-0.0733,,,31.0
87.0937,state,4,45.6489,3.638,-0.0879,,,30.0
87.1030,cmd,3,31.9597,,,79.37,2.98,
87.1030,cmd,4,45.6269,,,79.37,2.98,
87.1036,state,3,31.9597,0.280,-0.0440,,,31.0
87.1037,state,4,45.6489,3.078,-0.1465,,,30.0
87.1130,cmd,3,31.9597,,,79.37,2.98,
87.1130,cmd,4,45.6269,,,79.37,2.98,
87.1136,state,3,31.9597,2.518,-0.0733,,,31.0
87.1137,state,4,45.6269,-0.839,-0.0879,,,30.0
87.1232,cmd,3,31.9597,,,79.37,2.98,
87.1233,cmd,4,45.6269,,,79.37,2.98,
87.1238,state,3,31.9597,-6.436,-0.0440,,,31.0
87.1239,state,4,45.6489,0.839,-0.0879,,,30.0
87.1331,cmd,3,31.9597,,,79.37,2.98,
87.1332,cmd,4,45.6269,,,79.37,2.98,
87.1335,state,3,31.9597,-2.518,-0.0733,,,31.0
87.1338,state,4,45.6269,-2.518,-0.1465,,,30.0
87.1431,cmd,3,31.9597,,,79.37,2.98,
87.1432,cmd,4,45.6269,,,79.37,2.98,
87.1436,state,3,31.9597,0.280,-0.1026,,,31.0
87.1439,state,4,45.6489,5.876,-0.0879,,,30.0
87.1531,cmd,3,31.9597,,,79.37,2.98,
87.1531,cmd,4,45.6269,,,79.37,2.98,
87.1537,state,3,31.9597,3.638,-0.1026,,,31.0
87.1538,state,4,45.6489,0.280,-0.1465,,,30.0
87.1631,cmd,3,31.9597,,,79.37,2.98,
87.1631,cmd,4,45.6269,,,79.37,2.98,
87.1637,state,3,31.9597,-0.280,-0.0440,,,31.0
87.1638,state,4,45.6489,1.399,-0.1465,,,30.0
87.1731,cmd,3,31.9597,,,79.37,2.98,
87.1731,cmd,4,45.6269,,,79.37,2.98,
87.1737,state,3,31.9597,-4.757,-0.0440,,,31.0
87.1737,state,4,45.6489,2.518,-0.1465,,,30.0
87.1831,cmd,3,31.9597,,,79.37,2.98,
87.1831,cmd,4,45.6269,,,79.37,2.98,
87.1837,state,3,31.9597,5.317,-0.0147,,,31.0
87.1837,state,4,45.6489,-0.280,-0.0879,,,30.0
87.1934,cmd,3,31.9597,,,79.37,2.98,
87.1934,cmd,4,45.6269,,,79.37,2.98,
87.1940,state,3,31.9597,-3.638,-0.0733,,,31.0
87.1940,state,4,45.6489,6.996,-0.1465,,,30.0
87.2032,cmd,3,31.9597,,,79.37,2.98,
87.2033,cmd,4,45.6269,,,79.37,2.98,
87.2039,state,3,31.9597,0.839,-0.0733,,,31.0
87.2040,state,4,45.6489,3.078,-0.0879,,,30.0
87.2132,cmd,3,31.9597,,,79.37,2.98,
87.2132,cmd,4,45.6269,,,79.37,2.98,
87.2138,state,3,31.9597,0.280,-0.0440,,,31.0
87.2139,state,4,45.6489,2.518,-0.0879,,,30.0
87.2231,cmd,3,31.9597,,,79.37,2.98,
87.2231,cmd,4,45.6269,,,79.37,2.98,
87.2238,state,3,31.9597,-9.234,-0.0440,,,31.0
87.2238,state,4,45.6489,-1.959,-0.0879,,,30.0
87.2331,cmd,3,31.9597,,,79.37,2.98,
87.2331,cmd,4,45.6269,,,79.37,2.98,
87.2336,state,3,31.9597,-0.280,-0.0440,,,31.0
87.2338,state,4,45.6489,-2.518,-0.0879,,,30.0
87.2431,cmd,3,31.9597,,,79.37,2.98,
87.2431,cmd,4,45.6269,,,79.37,2.98,
87.2438,state,3,31.9597,0.839,-0.0733,,,31.0
87.2438,state,4,45.6489,-0.839,-0.1465,,,30.0
87.2531,cmd,3,31.9597,,,79.37,2.98,
87.2532,cmd,4,45.6269,,,79.37,2.98,
87.2537,state,3,31.9597,3.078,-0.1319,,,31.0
87.2538,state,4,45.6489,1.399,-0.1465,,,30.0
87.2631,cmd,3,31.9597,,,79.37,2.98,
87.2632,cmd,4,45.6269,,,79.37,2.98,
87.2637,state,3,31.9597,-2.518,-0.1026,,,31.0
87.2638,state,4,45.6489,-1.959,-0.0879,,,30.0
87.2732,cmd,3,31.9597,,,79.37,2.98,
87.2732,cmd,4,45.6269,,,79.37,2.98,
87.2737,state,3,31.9597,-5.317,-0.0147,,,31.0
87.2738,state,4,45.6489,2.518,-0.0879,,,30.0
87.2831,cmd,3,31.9597,,,79.37,2.98,
87.2831,cmd,4,45.6269,,,79.37,2.98,
87.2837,state,3,31.9597,-0.280,-0.0440,,,31.0
87.2838,state,4,45.6489,-3.078,-0.1465,,,30.0
87.2932,cmd,3,31.9597,,,79.37,2.98,
87.2932,cmd,4,45.6269,,,79.37,2.98,
87.2937,state,3,31.9597,1.959,-0.0440,,,31.0
87.2938,state,4,45.6269,-1.399,-0.0879,,,30.0
87.3032,cmd,3,31.9597,,,79.37,2.98,
87.3033,cmd,4,45.6269,,,79.37,2.98,
87.3037,state,3,31.9597,4.197,-0.0440,,,31.0
87.3039,state,4,45.6489,4.197,-0.0879,,,30.0
87.3131,cmd,3,31.9597,,,79.37,2.98,
87.3131,cmd,4,45.6269,,,79.37,2.98,
87.3137,state,3,31.9597,-0.839,-0.0440,,,31.0
87.3138,state,4,45.6489,-0.839,-0.1465,,,30.0
87.3230,cmd,3,31.9597,,,79.37,2.98,
87.3230,cmd,4,45.6269,,,79.37,2.98,
87.3236,state,3,31.9597,-4.197,-0.1612,,,31.0
87.3237,state,4,45.6489,-1.959,-0.0879,,,30.0
87.3334,cmd,3,31.9597,,,79.37,2.98,
87.3334,cmd,4,45.6269,,,79.37,2.98,
87.3338,state,3,31.9597,2.518,-0.0733,,,31.0
87.3340,state,4,45.6489,0.839,-0.0879,,,30.0
87.3434,cmd,3,31.9597,,,79.37,2.98,
87.3434,cmd,4,45.6269,,,79.37,2.98,
87.3440,state,3,31.9597,3.638,-0.0147,,,31.0
87.3441,state,4,45.6489,-0.839,-0.1465,,,30.0
87.3533,cmd,3,31.9597,,,79.37,2.98,
87.3533,cmd,4,45.6269,,,79.37,2.98,
87.3538,state,3,31.9597,-0.839,-0.0733,,,31.0
87.3539,state,4,45.6489,-0.280,-0.0879,,,30.0
87.3632,cmd,3,31.9597,,,79.37,2.98,
87.3632,cmd,4,45.6269,,,79.37,2.98,
87.3638,state,3,31.9597,1.959,-0.0733,,,31.0
87.3638,state,4,45.6489,-3.078,-0.1465,,,30.0
87.3731,cmd,3,31.9597,,,79.37,2.98,
87.3731,cmd,4,45.6269,,,79.37,2.98,
87.3737,state,3,31.9597,-10.354,-0.0733,,,31.0
87.3738,state,4,45.6489,-3.638,-0.0879,,,30.0
87.3829,cmd,3,31.9597,,,79.37,2.98,
87.3830,cmd,4,45.6269,,,79.37,2.98,
87.3836,state,3,31.9597,-0.280,-0.0440,,,31.0
87.3837,state,4,45.6489,-1.399,-0.0879,,,30.0
87.3930,cmd,3,31.9597,,,79.37,2.98,
87.3930,cmd,4,45.6269,,,79.37,2.98,
87.3935,state,3,31.9597,5.317,-0.0440,,,31.0
87.3937,state,4,45.6489,2.518,-0.1465,,,30.0
87.4032,cmd,3,31.9597,,,79.37,2.98,
87.4032,cmd,4,45.6269,,,79.37,2.98,
87.4039,state,3,31.9597,0.839,-0.0440,,,31.0
87.4039,state,4,45.6489,-5.876,-0.1465,,,30.0
87.4132,cmd,3,31.9597,,,79.37,2.98,
87.4132,cmd,4,45.6269,,,79.37,2.98,
87.4138,state,3,31.9597,-5.876,-0.0440,,,31.0
87.4139,state,4,45.6489,0.839,-0.1465,,,30.0
87.4232,cmd,3,31.9597,,,79.37,2.98,
87.4232,cmd,4,45.6269,,,79.37,2.98,
87.4237,state,3,31.9597,1.399,-0.0440,,,31.0
87.4239,state,4,45.6489,1.399,-0.0879,,,30.0
87.4332,cmd,3,31.9597,,,79.37,2.98,
87.4332,cmd,4,45.6269,,,79.37,2.98,
87.4338,state,3,31.9597,1.399,-0.0440,,,31.0
87.4339,state,4,45.6489,0.839,-0.1465,,,30.0
87.4431,cmd,3,31.9597,,,79.37,2.98,
87.4431,cmd,4,45.6269,,,79.37,2.98,
87.4437,state,3,31.9597,5.876,-0.0733,,,31.0
87.4438,state,4,45.6489,-0.280,-0.0879,,,30.0
87.4531,cmd,3,31.9597,,,79.37,2.98,
87.4532,cmd,4,45.6269,,,79.37,2.98,
87.4537,state,3,31.9597,-5.317,-0.0733,,,31.0
87.4538,state,4,45.6489,2.518,-0.0879,,,30.0
87.4632,cmd,3,31.9597,,,79.37,2.98,
87.4632,cmd,4,45.6269,,,79.37,2.98,
87.4638,state,3,31.9597,-1.399,-0.0733,,,31.0
87.4639,state,4,45.6489,5.317,-0.0879,,,30.0
87.4733,cmd,3,31.9597,,,79.37,2.98,
87.4733,cmd,4,45.6269,,,79.37,2.98,
87.4739,state,3,31.9597,4.197,-0.0733,,,31.0
87.4741,state,4,45.6489,0.280,-0.1465,,,30.0
87.4833,cmd,3,31.9597,,,79.37,2.98,
87.4833,cmd,4,45.6269,,,79.37,2.98,
87.4838,state,3,31.9597,1.399,-0.0147,,,31.0
87.4845,state,4,45.6489,-3.078,-0.1465,,,30.0
87.4934,cmd,3,31.9597,,,79.37,2.98,
87.4934,cmd,4,45.6269,,,79.37,2.98,
87.4939,state,3,31.9597,3.638,-0.0147,,,31.0
87.4947,state,4,45.6489,-1.959,-0.0879,,,30.0
87.5032,cmd,3,31.9597,,,79.37,2.98,
87.5033,cmd,4,45.6269,,,79.37,2.98,
87.5037,state,3,31.9597,2.518,-0.0440,,,31.0
